Country Name,Country Code,Year,GDP_Per_Capita,Female_Usage_Pct,Male_Usage_Pct,Internet_Usage_Pct,Region,Cost_1GB_USD,Affordability_Pct
Estonia,EST,2004,8916.0728274602,53.5375,52.8142,53.2,BALTICS,,
Ethiopia,ETH,2004,133.169812538096,,,0.155335,SUB-SAHARAN AFRICA,,
European Union,EUU,2004,26368.6780464334,,,,,,
Fragile and conflict affected situations,FCS,2004,871.15501215152,,,,,,
Finland,FIN,2004,37768.1334202029,72.5196,72.251,72.39,WESTERN EUROPE,,
Fiji,FJI,2004,3097.19096651759,,,7.41294,OCEANIA,,
France,FRA,2004,33644.9282220364,,,39.15,WESTERN EUROPE,,
Faroe Islands,FRO,2004,35647.5440400531,,,66.5336,WESTERN EUROPE,,
"Micronesia, Fed. Sts.",FSM,2004,2104.42804750084,,,11.0179,,,
Gabon,GAB,2004,5465.79193590708,,,2.97907,SUB-SAHARAN AFRICA,,
United Kingdom,GBR,2004,40504.4118103928,62.4922,68.8558,65.61,WESTERN EUROPE,,
Georgia,GEO,2004,1305.04748557208,,,3.88622,CIS (FORMER USSR),,
Ghana,GHA,2004,406.132105329565,,,1.7168,SUB-SAHARAN AFRICA,,
Gibraltar,GIB,2004,,,,32.8861,WESTERN EUROPE,,
Guinea,GIN,2004,584.897740538081,,,0.508819,SUB-SAHARAN AFRICA,,
Gambia,GMB,2004,593.285346326581,,,3.308,SUB-SAHARAN AFRICA,,
Guinea-Bissau,GNB,2004,431.376557669634,,,1.80814,SUB-SAHARAN AFRICA,,
Equatorial Guinea,GNQ,2004,4901.30127408119,,,0.84393,SUB-SAHARAN AFRICA,,
Greece,GRC,2004,21449.2552764245,18.1013,24.7864,21.42,WESTERN EUROPE,,
Grenada,GRD,2004,5480.26117644588,,,19.5706,CARIBBEAN,,
Greenland,GRL,2004,32030.9987915109,,,56.099,NORTHERN AMERICA,,
Guatemala,GTM,2004,1840.91184884,,,5.1,CENTRAL AMERICA,,
Guam,GUM,2004,23618.8266894573,,,36.1618,OCEANIA,,
Guyana,GUY,2004,1033.31030902188,,,3.7,SOUTH AMERICA,,
High income,HIC,2004,28451.5065479041,,,,,,
Hong Kong,HKG,2004,24928.1003722551,,,56.3999,ASIA (EX. NEAR EAST),,
Honduras,HND,2004,1215.13995412761,,,5.6,CENTRAL AMERICA,,
Heavily indebted poor countries (HIPC),HPC,2004,462.336970473255,,,,,,
Croatia,HRV,2004,9718.97322801967,,,30.91,EASTERN EUROPE,,
Haiti,HTI,2004,683.185298155273,,,5.40126,CARIBBEAN,,
Hungary,HUN,2004,10291.2694721409,,,27.74,EASTERN EUROPE,,
IBRD only,IBD,2004,1947.23386392599,,,,,,
IDA & IBRD total,IBT,2004,1633.14212751517,,,,,,
IDA total,IDA,2004,584.965672067294,,,,,,
IDA blend,IDB,2004,837.139763701924,,,,,,
Indonesia,IDN,2004,1126.84004447173,,,2.60029,ASIA (EX. NEAR EAST),,
IDA only,IDX,2004,449.659876396915,,,,,,
Isle of Man,IMN,2004,35564.6023910146,,,,WESTERN EUROPE,,
India,IND,2004,624.258826510066,,,1.97614,ASIA (EX. NEAR EAST),,
Ireland,IRL,2004,47754.2023194244,36.9965,36.9828,36.99,WESTERN EUROPE,,
Iran,IRN,2004,2672.4226651404,,,7.49,ASIA (EX. NEAR EAST),,
Iraq,IRQ,2004,1328.37157628292,,,0.9,NEAR EAST,,
Iceland,ISL,2004,47809.6073050042,82.3079,85.4407,83.88,WESTERN EUROPE,,
Israel,ISR,2004,20568.0694088834,,,22.7705,NEAR EAST,,
Italy,ITA,2004,31348.1901841445,27.9456,38.6825,33.24,WESTERN EUROPE,,
Jamaica,JAM,2004,3807.56293124552,,,10.0,CARIBBEAN,,
Jordan,JOR,2004,1940.08641342805,,,11.6587,NEAR EAST,,
Japan,JPN,2004,38298.9801712303,,,62.3939,ASIA (EX. NEAR EAST),,
Kazakhstan,KAZ,2004,2722.47407755402,,,2.65039,CIS (FORMER USSR),,
Kenya,KEN,2004,463.662781300121,,,3.02353,SUB-SAHARAN AFRICA,,
Kyrgyzstan,KGZ,2004,433.233873286,,,5.09039,CIS (FORMER USSR),,
Cambodia,KHM,2004,444.199067529081,,,0.300437,ASIA (EX. NEAR EAST),,
Kiribati,KIR,2004,1083.2688987175,,,3.5,OCEANIA,,
St. Kitts and Nevis,KNA,2004,10944.6183741768,,,24.7377,,,
South Korea,KOR,2004,17121.6301633201,,,72.7,ASIA (EX. NEAR EAST),,
Kuwait,KWT,2004,27552.2827399787,,,22.9271,NEAR EAST,,
Latin America & Caribbean (excluding high income),LAC,2004,4149.53705480589,,,,,,
Laos,LAO,2004,409.296298284117,,,0.361434,,,
Lebanon,LBN,2004,4600.68371412993,,,9.0,NEAR EAST,,
Liberia,LBR,2004,284.140223992458,,,0.0310112,SUB-SAHARAN AFRICA,,
Libya,LBY,2004,5773.76333234281,,,3.53284,NORTHERN AFRICA,,
St. Lucia,LCA,2004,6494.60034867886,,,21.3952,,,
Latin America & Caribbean,LCN,2004,4385.89813693868,,,,,,
Least developed countries: UN classification,LDC,2004,419.798333896443,,,,,,
Low income,LIC,2004,442.426324281659,,,,,,
Liechtenstein,LIE,2004,100280.831356705,,,64.0074,WESTERN EUROPE,,
Sri Lanka,LKA,2004,1028.62068132555,,,1.44616,ASIA (EX. NEAR EAST),,
Lower middle income,LMC,2004,722.628943297013,,,,,,
Low & middle income,LMY,2004,1490.85593705627,,,,,,
Lesotho,LSO,2004,766.685820928242,,,2.17552,SUB-SAHARAN AFRICA,,
Late-demographic dividend,LTE,2004,2453.98769875258,,,,,,
Lithuania,LTU,2004,6734.57487061946,30.9146,31.5891,31.23,BALTICS,,
Luxembourg,LUX,2004,76544.9170868473,57.6357,74.7415,65.88,WESTERN EUROPE,,
Latvia,LVA,2004,6109.73265186817,37.8656,39.4062,38.58,BALTICS,,
Macao,MAC,2004,23407.1993692194,,,31.4841,,,
Morocco,MAR,2004,2183.55541992188,,,11.6079,NORTHERN AFRICA,,
Monaco,MCO,2004,125160.228087598,,,52.4902,WESTERN EUROPE,,
Moldova,MDA,2004,897.178494749468,,,10.6294,EASTERN EUROPE,,
Madagascar,MDG,2004,272.20074858856,,,0.525354,SUB-SAHARAN AFRICA,,
Maldives,MDV,2004,4070.2609459446,,,6.58825,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2004,2624.1893550003,,,,,,
Mexico,MEX,2004,7849.66759649565,,,14.1,CENTRAL AMERICA,,
Marshall Islands,MHL,2004,2566.08291015814,,,3.59978,OCEANIA,,
Middle income,MIC,2004,1571.30392795214,,,,,,
North Macedonia,MKD,2004,2818.5814561242,17.1968,31.6444,24.44,,,
Mali,MLI,2004,495.006294680645,,,0.43282,SUB-SAHARAN AFRICA,,
Malta,MLT,2004,15212.1313438497,,,34.62,WESTERN EUROPE,,
Myanmar,MMR,2004,224.508811413327,,,0.0243374,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2004,1463.04148806759,,,,,,
Montenegro,MNE,2004,3380.16512135859,,,25.3501,EASTERN EUROPE,,
Mongolia,MNG,2004,794.154552001815,,,,ASIA (EX. NEAR EAST),,
Northern Mariana Islands,MNP,2004,18924.5831899653,,,,OCEANIA,,
Mozambique,MOZ,2004,400.056973161545,,,0.679448,SUB-SAHARAN AFRICA,,
Mauritania,MRT,2004,823.554457141893,,,0.48147,NORTHERN AFRICA,,
Mauritius,MUS,2004,5460.60800184198,,,13.6891,SUB-SAHARAN AFRICA,,
Malawi,MWI,2004,404.674248445428,,,0.347505,SUB-SAHARAN AFRICA,,
Malaysia,MYS,2004,4939.24851854427,,,42.2523,ASIA (EX. NEAR EAST),,
North America,NAC,2004,40788.4744089861,,,,,,
Namibia,NAM,2004,3403.15496192955,,,3.80472,SUB-SAHARAN AFRICA,,
New Caledonia,NCL,2004,24475.6488547037,,,30.298,OCEANIA,,
Niger,NER,2004,283.468281798296,,,0.189934,SUB-SAHARAN AFRICA,,
Nigeria,NGA,2004,962.48104194733,,,1.28614,SUB-SAHARAN AFRICA,,
Nicaragua,NIC,2004,1098.62118662335,,,2.32066,CENTRAL AMERICA,,
Netherlands,NLD,2004,40611.3414353091,62.5126,74.4835,68.52,,,
Norway,NOR,2004,57768.6980958462,74.4986,80.8345,77.69,WESTERN EUROPE,,
Nepal,NPL,2004,279.587750044428,,,0.449844,ASIA (EX. NEAR EAST),,
Nauru,NRU,2004,3040.51349889,,,,OCEANIA,,
New Zealand,NZL,2004,25420.234882944,,,61.8476,OCEANIA,,
OECD members,OED,2004,28822.9827767557,,,,,,
Oman,OMN,2004,11800.8507411171,,,6.75885,NEAR EAST,,
Other small states,OSS,2004,7419.39387365304,,,,,,
Pakistan,PAK,2004,771.902247348954,,,6.16432,ASIA (EX. NEAR EAST),,
Panama,PAN,2004,4644.56581177581,,,11.1409,CENTRAL AMERICA,,
Peru,PER,2004,2397.25147277714,,,14.1,SOUTH AMERICA,,
Philippines,PHL,2004,1099.63013023758,,,5.24363,ASIA (EX. NEAR EAST),,
Palau,PLW,2004,8393.73052541231,,,26.9703,OCEANIA,,
Papua New Guinea,PNG,2004,620.596147680561,,,1.50791,OCEANIA,,
Poland,POL,2004,6711.72715262967,31.3373,33.9039,32.53,EASTERN EUROPE,,
Pre-demographic dividend,PRE,2004,670.783711150831,,,,,,
Puerto Rico (US),PRI,2004,20988.9923326534,,,22.1307,,,
"Korea, Dem. People's Rep.",PRK,2004,,,,0.0,,,
Portugal,PRT,2004,18064.1580932987,28.8086,34.9017,31.78,WESTERN EUROPE,,
Paraguay,PRY,2004,1786.21533938543,,,3.45244,SOUTH AMERICA,,
West Bank and Gaza,PSE,2004,1422.19088643544,7.47355,16.2025,4.4009,,,
Pacific island small states,PSS,2004,2270.72657843606,,,,,,
Post-demographic dividend,PST,2004,32671.0834694674,,,,,,
French Polynesia,PYF,2004,21764.2203208782,,,17.8845,OCEANIA,,
Qatar,QAT,2004,41035.5008380177,,,20.7016,NEAR EAST,,
Romania,ROU,2004,3494.99056448955,,,15.0,EASTERN EUROPE,,
Russia,RUS,2004,4102.36474609375,,,12.8594,,,
Rwanda,RWA,2004,269.540446333402,,,0.430854,SUB-SAHARAN AFRICA,,
South Asia,SAS,2004,606.478041696258,,,,,,
Saudi Arabia,SAU,2004,13154.4978989446,,,10.2345,NEAR EAST,,
Sudan,SDN,2004,705.113342285156,,,0.791562,SUB-SAHARAN AFRICA,,
Senegal,SEN,2004,918.102079522155,,,4.38602,SUB-SAHARAN AFRICA,,
Singapore,SGP,2004,27608.080013423,,,62.0,ASIA (EX. NEAR EAST),,
Solomon Islands,SLB,2004,986.070953503889,,,0.649673,OCEANIA,,
Sierra Leone,SLE,2004,417.749983329227,,,0.203008,SUB-SAHARAN AFRICA,,
El Salvador,SLV,2004,2285.68907438892,,,3.2,CENTRAL AMERICA,,
San Marino,SMR,2004,58232.0176184948,,,50.5663,WESTERN EUROPE,,
"Somalia, Fed. Rep.",SOM,2004,375.410326225387,,,1.05345,,,
Serbia,SRB,2004,3597.08798057009,,,23.5,EASTERN EUROPE,,
Sub-Saharan Africa (excluding high income),SSA,2004,1013.73402157662,,,,,,
Sub-Saharan Africa,SSF,2004,926.435499820006,,,,,,
Small states,SST,2004,6954.01090826418,,,,,,
Sao Tome and Principe,STP,2004,726.560882130444,,,13.3229,,,
Suriname,SUR,2004,2887.7721728844,,,6.07605,SOUTH AMERICA,,
Slovakia,SVK,2004,10650.1290097126,48.4086,57.5897,52.89,EASTERN EUROPE,,
Slovenia,SVN,2004,17103.8297783905,39.4458,42.1879,40.81,EASTERN EUROPE,,
Sweden,SWE,2004,42758.0048564929,82.8831,84.8794,83.89,WESTERN EUROPE,,
Eswatini,SWZ,2004,2525.5640452625,,,3.22869,SUB-SAHARAN AFRICA,,
Seychelles,SYC,2004,10827.671636033,,,24.2721,SUB-SAHARAN AFRICA,,
Syria,SYR,2004,1368.1148230028,,,4.32159,NEAR EAST,,
Turks and Caicos,TCA,2004,21246.00980049,,,,,,
Chad,TCD,2004,445.850767157087,,,0.36092,SUB-SAHARAN AFRICA,,
East Asia & Pacific (IDA & IBRD countries),TEA,2004,1456.96694694124,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,2004,3723.43803208933,,,,,,
Togo,TGO,2004,560.266308533382,,,1.5,SUB-SAHARAN AFRICA,,
Thailand,THA,2004,2641.56268717857,,,10.6773,ASIA (EX. NEAR EAST),,
Tajikistan,TJK,2004,305.745158587502,,,0.0774799,CIS (FORMER USSR),,
Turkmenistan,TKM,2004,1379.23009682692,,,0.754054,CIS (FORMER USSR),,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,4252.838254593,,,,,,
Timor-Leste,TLS,2004,474.420726695663,,,,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2004,1463.3046705277,,,,,,
Tonga,TON,2004,2195.44890047673,,,3.95237,OCEANIA,,
South Asia (IDA & IBRD),TSA,2004,606.478041696258,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,926.435499820007,,,,,,
Trinidad and Tobago,TTO,2004,9871.03419820086,,,27.0243,CARIBBEAN,,
Tunisia,TUN,2004,3067.41936376975,,,8.52882,NORTHERN AFRICA,,
Turkey,TUR,2004,5979.6054216148,8.69774,20.5901,14.58,NEAR EAST,,
Tuvalu,TUV,2004,2322.56265072892,,,7.6,OCEANIA,,
Tanzania,TZA,2004,450.385284423828,,,0.877575,SUB-SAHARAN AFRICA,,
Uganda,UGA,2004,292.38185796262,,,0.719971,SUB-SAHARAN AFRICA,,
Ukraine,UKR,2004,1401.01806640625,,,3.48948,CIS (FORMER USSR),,
Upper middle income,UMC,2004,2365.83446249947,,,,,,
Uruguay,URY,2004,4168.66065438387,,,17.0631,SOUTH AMERICA,,
United States,USA,2004,41724.6316287624,,,64.7583,NORTHERN AMERICA,,
Uzbekistan,UZB,2004,462.171492867885,,,2.59373,CIS (FORMER USSR),,
St. Vincent and the Grenadines,VCT,2004,4873.48947742443,,,7.37117,,,
Venezuela,VEN,2004,4269.08970872392,,,8.40447,SOUTH AMERICA,,
Virgin Islands (U.S.),VIR,2004,35006.3614404514,,,27.377,CARIBBEAN,,
Viet Nam,VNM,2004,565.452284586212,,,7.64241,,,
Vanuatu,VUT,2004,1774.31867585894,,,4.7466,OCEANIA,,
World,WLD,2004,6811.48195762271,,,,,,
Samoa,WSM,2004,2189.26042607992,,,3.07553,OCEANIA,,
Yemen,YEM,2004,627.632023395762,,,0.881223,NEAR EAST,,
South Africa,ZAF,2004,5221.46333731721,,,8.42512,SUB-SAHARAN AFRICA,,
Zambia,ZMB,2004,548.685974566277,,,1.1,SUB-SAHARAN AFRICA,,
Zimbabwe,ZWE,2004,469.719298949304,,,2.1,SUB-SAHARAN AFRICA,,
Aruba,ABW,2005,24171.8371325422,,,25.4,CARIBBEAN,,
Africa Eastern and Southern,AFE,2005,1126.2973233912,,,1.8,,,
Afghanistan,AFG,2005,254.184249149336,,,1.22415,ASIA (EX. NEAR EAST),,
Africa Western and Central,AFW,2005,999.770023047319,,,2.3,,,
Angola,AGO,2005,2145.88621096327,,,1.14337,SUB-SAHARAN AFRICA,,
Albania,ALB,2005,2741.72136549578,,,6.04389,EASTERN EUROPE,,
Andorra,AND,2005,40829.8116399538,,,37.6058,WESTERN EUROPE,,
Arab World,ARB,2005,3750.69825886818,,,,,,
United Arab Emirates,ARE,2005,38719.3138307623,,,40.0,NEAR EAST,,
Argentina,ARG,2005,5067.65342293276,,,17.7206,SOUTH AMERICA,,
Armenia,ARM,2005,1557.48458908655,,,5.25298,CIS (FORMER USSR),,
American Samoa,ASM,2005,8831.26975996609,,,,OCEANIA,,
Antigua and Barbuda,ATG,2005,14368.5708796058,,,27.0,CARIBBEAN,,
Australia,AUS,2005,34535.20727091,,,63.0,OCEANIA,,
Austria,AUT,2005,38157.37022862,53.2301,62.7866,58.0,WESTERN EUROPE,,
Azerbaijan,AZE,2005,1578.36733030667,,,8.03038,CIS (FORMER USSR),,
Burundi,BDI,2005,147.234619294225,,,0.542143,SUB-SAHARAN AFRICA,,
Belgium,BEL,2005,36809.7013403619,55.7562,63.8933,55.82,WESTERN EUROPE,,
Benin,BEN,2005,779.437777753268,,,1.27103,SUB-SAHARAN AFRICA,,
Burkina Faso,BFA,2005,441.164148016012,,,0.469914,SUB-SAHARAN AFRICA,,
Bangladesh,BGD,2005,480.08585075452,,,0.241637,ASIA (EX. NEAR EAST),,
Bulgaria,BGR,2005,3899.82596332878,,,19.97,EASTERN EUROPE,,
Bahrain,BHR,2005,17966.1657837625,,,21.3037,NEAR EAST,,
Bahamas,BHS,2005,28602.4181869995,,,25.0,CARIBBEAN,,
Bosnia and Herzegovina,BIH,2005,2739.61076866057,,,21.3267,EASTERN EUROPE,,
Belarus,BLR,2005,3126.07176665248,,,,CIS (FORMER USSR),,
Belize,BLZ,2005,5270.41479135312,,,17.0,CENTRAL AMERICA,,
Bermuda,BMU,2005,77628.103522508,,,65.4471,NORTHERN AMERICA,,
Bolivia,BOL,2005,1020.12326200737,,,5.22758,SOUTH AMERICA,,
Brazil,BRA,2005,4827.78165890291,,,21.0227,SOUTH AMERICA,,
Barbados,BRB,2005,14214.4202213572,,,52.5,CARIBBEAN,,
Brunei,BRN,2005,29386.2703822862,,,36.4664,,,
Bhutan,BTN,2005,1299.94938578359,,,3.84711,ASIA (EX. NEAR EAST),,
Botswana,BWA,2005,5391.07076619634,,,3.26255,SUB-SAHARAN AFRICA,,
Central African Republic,CAF,2005,311.950023138687,,,0.268196,SUB-SAHARAN AFRICA,,
Canada,CAN,2005,36383.6600068095,,,71.66,NORTHERN AMERICA,,
Central Europe and the Baltics,CEB,2005,8352.50713208298,,,,,,
Switzerland,CHE,2005,56242.8933645639,,,70.1,WESTERN EUROPE,,
Channel Islands,CHI,2005,57647.1188908006,,,,,,
Chile,CHL,2005,7480.32330998636,,,31.1753,SOUTH AMERICA,,
China,CHN,2005,1777.64496828464,,,8.52326,ASIA (EX. NEAR EAST),,
Cote d'Ivoire,CIV,2005,1197.74616979415,,,1.03924,,,
Cameroon,CMR,2005,1142.62466252106,,,1.40265,SUB-SAHARAN AFRICA,,
Democratic Republic of Congo,COD,2005,214.539740473519,,,0.238038,,,
Republic of the Congo,COG,2005,1799.05158366154,,,1.46342,,,
Colombia,COL,2005,3456.06610874512,,,11.0073,SOUTH AMERICA,,
Comoros,COM,2005,1105.78796866788,,,2.0,SUB-SAHARAN AFRICA,,
Cabo Verde,CPV,2005,2004.14680417563,,,6.07409,,,
Costa Rica,CRI,2005,4703.00721784778,20.7664,23.3961,22.07,CENTRAL AMERICA,,
Caribbean small states,CSS,2005,9439.33720644986,,,,,,
Cuba,CUB,2005,3786.33799225291,,,9.73806,CARIBBEAN,,
Curacao,CUW,2005,17032.3356620744,,,,,,
Cayman Islands,CYM,2005,,,,38.0344,CARIBBEAN,,
Cyprus,CYP,2005,24959.26171875,30.9548,34.7807,32.81,NEAR EAST,,
Czechia,CZE,2005,13442.4916284309,32.5136,38.2248,35.27,,,
Germany,DEU,2005,35084.4363546269,64.2079,73.1993,68.71,WESTERN EUROPE,,
Djibouti,DJI,2005,844.4483573908,,,0.953611,SUB-SAHARAN AFRICA,,
Dominica,DMA,2005,5695.22442394675,,,38.5436,CARIBBEAN,,
Denmark,DNK,2005,48925.8076698784,81.3532,84.1227,82.74,WESTERN EUROPE,,
Dominican Republic,DOM,2005,3878.31206735244,,,11.4832,CARIBBEAN,,
Algeria,DZA,2005,3233.13339634212,,,5.84394,NORTHERN AFRICA,,
East Asia & Pacific (excluding high income),EAP,2005,1653.6791360518,,,8.3,,,
Early-demographic dividend,EAR,2005,1788.28350980842,,,,,,
East Asia & Pacific,EAS,2005,4910.91472643792,,,14.7,,,
Europe & Central Asia (excluding high income),ECA,2005,3576.72283332319,,,8.9,,,
Europe & Central Asia,ECS,2005,19227.6221679028,,,34.7,,,
Ecuador,ECU,2005,2909.02606014388,,,5.99426,SOUTH AMERICA,,
Egypt,EGY,2005,1105.53920713903,,,12.75,NORTHERN AFRICA,,
Euro area,EMU,2005,31781.6618833533,,,,,,
Eritrea,ERI,2005,412.753079199423,,,,NORTHERN AFRICA,,
Spain,ESP,2005,26450.9530130382,43.316,52.4893,47.88,WESTERN EUROPE,,
Estonia,EST,2005,10414.6381183565,58.8638,64.3983,61.45,BALTICS,,
Ethiopia,ETH,2005,158.243458082465,,,0.21966,SUB-SAHARAN AFRICA,,
European Union,EUU,2005,27431.4991030834,,,,,,
Fragile and conflict affected situations,FCS,2005,1079.24067613473,,,2.3,,,
Finland,FIN,2005,39049.8703780223,74.0012,74.9512,74.48,WESTERN EUROPE,,
Fiji,FJI,2005,3377.69126953493,,,8.45364,OCEANIA,,
France,FRA,2005,34696.3718316971,,,42.87,WESTERN EUROPE,,
Faroe Islands,FRO,2005,36389.081644098,,,67.9026,WESTERN EUROPE,,
"Micronesia, Fed. Sts.",FSM,2005,2207.16844533875,,,11.8814,,,
Gabon,GAB,2005,6547.87613955186,,,4.89326,SUB-SAHARAN AFRICA,,
United Kingdom,GBR,2005,42240.2462987547,66.6413,70.8889,70.0,WESTERN EUROPE,,
Georgia,GEO,2005,1642.78359414797,,,6.07946,CIS (FORMER USSR),,
Ghana,GHA,2005,478.611909191028,,,1.8312,SUB-SAHARAN AFRICA,,
Gibraltar,GIB,2005,,,,39.0701,WESTERN EUROPE,,
Guinea,GIN,2005,463.17768685098,,,0.542254,SUB-SAHARAN AFRICA,,
Gambia,GMB,2005,616.483657865348,,,3.799,SUB-SAHARAN AFRICA,,
Guinea-Bissau,GNB,2005,463.073962650452,,,1.90137,SUB-SAHARAN AFRICA,,
Equatorial Guinea,GNQ,2005,8673.9026086535,,,1.14979,SUB-SAHARAN AFRICA,,
Greece,GRC,2005,22054.1315756886,21.7969,27.273,24.0,WESTERN EUROPE,,
Grenada,GRD,2005,6338.56011405358,,,20.4878,CARIBBEAN,,
Greenland,GRL,2005,32489.7277309899,,,57.7034,NORTHERN AMERICA,,
Guatemala,GTM,2005,2046.46611650758,,,5.7,CENTRAL AMERICA,,
Guam,GUM,2005,25631.9776108052,,,38.5599,OCEANIA,,
Guyana,GUY,2005,1084.06541388904,,,5.7,SOUTH AMERICA,,
High income,HIC,2005,30051.3459550589,,,52.9,,,
Hong Kong,HKG,2005,26649.637724155,,,56.9,ASIA (EX. NEAR EAST),,
Honduras,HND,2005,1304.70039153826,,,6.5,CENTRAL AMERICA,,
Heavily indebted poor countries (HIPC),HPC,2005,519.647933058567,,,,,,
Croatia,HRV,2005,10443.5278353294,,,33.14,EASTERN EUROPE,,
Haiti,HTI,2005,775.845704056916,,,6.3762,CARIBBEAN,,
Hungary,HUN,2005,11212.2046968994,39.1597,38.7632,38.97,EASTERN EUROPE,,
IBRD only,IBD,2005,2300.5592081511,,,8.7,,,
IDA & IBRD total,IBT,2005,1919.70312051472,,,7.2,,,
IDA total,IDA,2005,664.73305755977,,,2.2,,,
IDA blend,IDB,2005,957.94448356121,,,4.4,,,
Indonesia,IDN,2005,1238.21447629488,,,3.60202,ASIA (EX. NEAR EAST),,
IDA only,IDX,2005,507.001767833477,,,1.0,,,
Isle of Man,IMN,2005,38135.8597885858,,,,WESTERN EUROPE,,
India,IND,2005,710.488080408949,,,2.38807,ASIA (EX. NEAR EAST),,
Ireland,IRL,2005,50933.0216095589,42.7582,40.4789,41.61,WESTERN EUROPE,,
Iran,IRN,2005,3132.0508192007,,,8.1,ASIA (EX. NEAR EAST),,
Iraq,IRQ,2005,1762.39360423421,,,0.9,NEAR EAST,,
Iceland,ISL,2005,57783.7745608117,86.679,87.9396,87.0,WESTERN EUROPE,,
Israel,ISR,2005,21286.8388636595,,,25.194,NEAR EAST,,
Italy,ITA,2005,32062.723833669,30.0866,40.8138,35.0,WESTERN EUROPE,,
Jamaica,JAM,2005,4184.43974867497,,,12.8,CARIBBEAN,,
Jordan,JOR,2005,2087.87079273635,,,12.9329,NEAR EAST,,
Japan,JPN,2005,37812.8950199948,,,66.9211,ASIA (EX. NEAR EAST),,
Kazakhstan,KAZ,2005,3577.35804001782,,,2.96171,CIS (FORMER USSR),,
Kenya,KEN,2005,523.456312433863,,,3.1019,SUB-SAHARAN AFRICA,,
Kyrgyzstan,KGZ,2005,476.548193640077,,,10.5338,CIS (FORMER USSR),,
Cambodia,KHM,2005,525.797325120926,,,0.317322,ASIA (EX. NEAR EAST),,
Kiribati,KIR,2005,1161.78341739977,,,4.0,OCEANIA,,
St. Kitts and Nevis,KNA,2005,11783.7867154145,,,34.0,,,
South Korea,KOR,2005,20167.0474902506,,,73.5,ASIA (EX. NEAR EAST),,
Kuwait,KWT,2005,36122.6142741227,,,25.9261,NEAR EAST,,
Latin America & Caribbean (excluding high income),LAC,2005,4960.44969790137,,,16.2,,,
Laos,LAO,2005,466.061506997741,,,0.850357,,,
Lebanon,LBN,2005,4602.19804637945,7.85814,12.4737,10.14,NEAR EAST,,
Liberia,LBR,2005,287.487333441381,,,,SUB-SAHARAN AFRICA,,
Libya,LBY,2005,8079.24957329001,,,3.91779,NORTHERN AFRICA,,
St. Lucia,LCA,2005,6863.43641919345,,,21.5676,,,
Latin America & Caribbean,LCN,2005,5229.89898425288,,,16.6,,,
Least developed countries: UN classification,LDC,2005,487.199978520551,,,0.7,,,
Low income,LIC,2005,520.301355916657,,,1.0,,,
Liechtenstein,LIE,2005,105295.057027611,,,63.3714,WESTERN EUROPE,,
Sri Lanka,LKA,2005,1207.21994764165,,,1.79205,ASIA (EX. NEAR EAST),,
Lower middle income,LMC,2005,817.846092888275,,,3.6,,,
Low & middle income,LMY,2005,1736.10100020162,,,,,,
Lesotho,LSO,2005,861.381496414995,,,2.58025,SUB-SAHARAN AFRICA,,
Late-demographic dividend,LTE,2005,2939.98271894785,,,,,,
Lithuania,LTU,2005,7857.03148786492,35.6617,36.8484,36.22,BALTICS,,
Luxembourg,LUX,2005,80988.1376230858,59.5634,82.1133,70.0,WESTERN EUROPE,,
Latvia,LVA,2005,7283.78738127622,44.6732,48.0785,46.0,BALTICS,,
Macao,MAC,2005,25681.2167315221,,,34.8629,,,
Morocco,MAR,2005,2242.98828125,,,15.0844,NORTHERN AFRICA,,
Monaco,MCO,2005,130538.742587117,,,55.4648,WESTERN EUROPE,,
Moldova,MDA,2005,1034.39197746993,,,14.6303,EASTERN EUROPE,,
Madagascar,MDG,2005,305.812074924388,,,0.567722,SUB-SAHARAN AFRICA,,
Maldives,MDV,2005,3796.51546524644,,,6.86961,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2005,3050.86086272731,,,8.3,,,
Mexico,MEX,2005,8671.75891885163,,,17.21,CENTRAL AMERICA,,
Marshall Islands,MHL,2005,2658.65217893885,,,3.8787,OCEANIA,,
Middle income,MIC,2005,1830.92630559246,,,,,,
North Macedonia,MKD,2005,3120.98401394233,,,26.45,,,
Mali,MLI,2005,548.730382842725,,,0.507063,SUB-SAHARAN AFRICA,,
Malta,MLT,2005,15831.344048672,37.0883,45.465,41.24,WESTERN EUROPE,,
Myanmar,MMR,2005,252.685193060728,,,0.0652389,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2005,1657.11024431574,,,7.5,,,
Montenegro,MNE,2005,3674.6179242797,,,27.1,EASTERN EUROPE,,
Mongolia,MNG,2005,994.90010913241,,,,ASIA (EX. NEAR EAST),,
Northern Mariana Islands,MNP,2005,17015.7487891715,,,,OCEANIA,,
